playerID,yearID,votedBy,ballots,needed,votes,inducted,category,needed_note
piazzmi01,2016,BBWAA,440,330,365,Y,Player,
bagweje01,2016,BBWAA,440,330,315,N,Player,
raineti01,2016,BBWAA,440,330,307,N,Player,
hoffmtr01,2016,BBWAA,440,330,296,N,Player,
schilcu01,2016,BBWAA,440,330,230,N,Player,
clemero02,2016,BBWAA,440,330,199,N,Player,
bondsba01,2016,BBWAA,440,330,195,N,Player,
martied01,2016,BBWAA,440,330,191,N,Player,
mussimi01,2016,BBWAA,440,330,189,N,Player,
trammal01,2016,BBWAA,440,330,180,N,Player,
smithle02,2016,BBWAA,440,330,150,N,Player,
mcgrifr01,2016,BBWAA,440,330,92,N,Player,
kentje01,2016,BBWAA,440,330,73,N,Player,
walkela01,2016,BBWAA,440,330,68,N,Player,
mcgwima01,2016,BBWAA,440,330,54,N,Player,
sheffga01,2016,BBWAA,440,330,51,N,Player,
wagnebi02,2016,BBWAA,440,330,46,N,Player,
sosasa01,2016,BBWAA,440,330,31,N,Player,
edmonji01,2016,BBWAA,440,330,11,N,Player,
garcino01,2016,BBWAA,440,330,8,N,Player,
sweenmi01,2016,BBWAA,440,330,3,N,Player,
kendaja01,2016,BBWAA,440,330,2,N,Player,
eckstda01,2016,BBWAA,440,330,2,N,Player,
anderga01,2016,BBWAA,440,330,1,N,Player,
glaustr01,2016,BBWAA,440,330,0,N,Player,
winnra01,2016,BBWAA,440,330,0,N,Player,
grudzma01,2016,BBWAA,440,330,0,N,Player,
ausmubr01,2016,BBWAA,440,330,0,N,Player,
hamptmi01,2016,BBWAA,440,330,0,N,Player,
castilu01,2016,BBWAA,440,330,0,N,Player,
lowelmi01,2016,BBWAA,440,330,0,N,Player,
bagweje01,2017,BBWAA,442,332,381,Y,Player,
raineti01,2017,BBWAA,442,332,380,Y,Player,
rodriiv01,2017,BBWAA,442,332,336,Y,Player,
hoffmtr01,2017,BBWAA,442,332,327,N,Player,
guerrvl01,2017,BBWAA,442,332,317,N,Player,
martied01,2017,BBWAA,442,332,259,N,Player,
clemero02,2017,BBWAA,442,332,239,N,Player,
bondsba01,2017,BBWAA,442,332,238,N,Player,
mussimi01,2017,BBWAA,442,332,229,N,Player,
schilcu01,2017,BBWAA,442,332,199,N,Player,
smithle02,2017,BBWAA,442,332,151,N,Player,
ramirma02,2017,BBWAA,442,332,105,N,Player,
walkela01,2017,BBWAA,442,332,97,N,Player,
mcgrifr01,2017,BBWAA,442,332,96,N,Player,
kentje01,2017,BBWAA,442,332,74,N,Player,
sheffga01,2017,BBWAA,442,332,59,N,Player,
wagnebi02,2017,BBWAA,442,332,45,N,Player,
sosasa01,2017,BBWAA,442,332,38,N,Player,
posadjo01,2017,BBWAA,442,332,17,N,Player,
ordonma01,2017,BBWAA,442,332,3,N,Player,
renteed01,2017,BBWAA,442,332,2,N,Player,
varitja01,2017,BBWAA,442,332,2,N,Player,
wakefti01,2017,BBWAA,442,332,1,N,Player,
blakeca01,2017,BBWAA,442,332,0,N,Player,
burrepa01,2017,BBWAA,442,332,0,N,Player,
cabreor01,2017,BBWAA,442,332,0,N,Player,
camermi01,2017,BBWAA,442,332,0,N,Player,
drewjd01,2017,BBWAA,442,332,0,N,Player,
guillca01,2017,BBWAA,442,332,0,N,Player,
leede02,2017,BBWAA,442,332,0,N,Player,
morame01,2017,BBWAA,442,332,0,N,Player,
rhodear01,2017,BBWAA,442,332,0,N,Player,
sanchfr01,2017,BBWAA,442,332,0,N,Player,
stairma01,2017,BBWAA,442,332,0,N,Player,
seligbu99,2017,Veterans,,,,Y,Pioneer/Executive,
schurjo99,2017,Veterans,,,,Y,Pioneer/Executive,
jonesch06,2018,BBWAA,422,317,410,Y,Player,
guerrvl01,2018,BBWAA,422,317,392,Y,Player,
thomeji01,2018,BBWAA,422,317,379,Y,Player,
hoffmtr01,2018,BBWAA,422,317,337,Y,Player,
martied01,2018,BBWAA,422,317,297,N,Player,
mussimi01,2018,BBWAA,422,317,268,N,Player,
clemero02,2018,BBWAA,422,317,242,N,Player,
bondsba01,2018,BBWAA,422,317,238,N,Player,
schilcu01,2018,BBWAA,422,317,216,N,Player,
vizquom01,2018,BBWAA,422,317,156,N,Player,
walkela01,2018,BBWAA,422,317,144,N,Player,
mcgrifr01,2018,BBWAA,422,317,98,N,Player,
ramirma02,2018,BBWAA,422,317,93,N,Player,
kentje01,2018,BBWAA,422,317,61,N,Player,
sheffga01,2018,BBWAA,422,317,47,N,Player,
wagnebi02,2018,BBWAA,422,317,47,N,Player,
rolensc01,2018,BBWAA,422,317,43,N,Player,
sosasa01,2018,BBWAA,422,317,33,N,Player,
jonesan01,2018,BBWAA,422,317,31,N,Player,
moyerja01,2018,BBWAA,422,317,10,N,Player,
santajo01,2018,BBWAA,422,317,10,N,Player,
damonjo01,2018,BBWAA,422,317,8,N,Player,
matsuhi01,2018,BBWAA,422,317,4,N,Player,
carpech01,2018,BBWAA,422,317,2,N,Player,
woodke02,2018,BBWAA,422,317,2,N,Player,
hernali01,2018,BBWAA,422,317,1,N,Player,
leeca01,2018,BBWAA,422,317,1,N,Player,
hudsoor01,2018,BBWAA,422,317,0,N,Player,
huffau01,2018,BBWAA,422,317,0,N,Player,
isrinja01,2018,BBWAA,422,317,0,N,Player,
lidgebr01,2018,BBWAA,422,317,0,N,Player,
millwke01,2018,BBWAA,422,317,0,N,Player,
zambrca01,2018,BBWAA,422,317,0,N,Player,
morrija02,2018,Veterans,,,,Y,Player,
trammal01,2018,Veterans,,,,Y,Player,
