playerID,awardID,yearID,lgID,tie,notes
newhoha01,19,19,19,0,13
newsobo01,3,3,3,0,3
newsodi01,1,1,1,0,1
nichobi01,7,7,7,0,7
niekrjo01,2,2,2,0,1
niekrph01,7,7,7,0,5
nokesma01,2,2,2,0,2
nolanga01,1,1,1,0,0
nomohi01,1,1,1,0,0
norrimi01,2,2,2,0,2
odoulle01,4,4,4,0,4
oestero01,1,1,1,0,0
ofarrbo01,4,4,4,0,3
oglivbe01,2,2,2,0,2
olerujo01,4,4,4,0,3
olivato01,9,9,9,0,6
oliveal01,5,5,5,0,5
olsongr01,1,1,1,0,0
oneilst01,9,9,9,0,9
oneilti01,1,1,1,0,0
ordonma01,6,6,6,0,6
ordonre01,3,3,3,0,3
ortizda01,18,18,18,0,13
oswalro01,1,1,1,0,0
otisam01,4,4,4,0,4
ottme01,11,11,11,0,11
owenma01,1,1,1,0,1
owenmi01,1,1,1,0,1
owingmi01,1,1,1,0,1
ozunama01,3,3,3,0,3
pafkoan01,5,5,5,0,5
pagejo01,3,3,3,0,3
pagnoto01,3,3,3,0,3
palmede01,3,3,3,0,3
palmeji01,15,15,15,0,9
palmera01,8,8,8,0,7
panikjo01,1,1,1,0,1
papeljo01,1,1,1,0,1
parkeda01,15,15,15,0,12
parkewe01,7,7,7,0,6
parneme01,3,3,3,0,3
parrage01,2,2,2,0,2
parrila02,11,11,11,0,11
paskedo01,1,1,1,0,1
pearsal02,2,2,2,0,1
peavyja01,4,4,4,0,1
peckiro01,4,4,4,0,3
pedrodu01,7,7,7,0,5
penaca01,4,4,4,0,3
penato01,5,5,5,0,5
pendlte01,5,5,5,0,4
pennohe01,5,5,5,0,5
pepitjo01,4,4,4,0,4
perezed02,1,1,1,0,0
perezne01,1,1,1,0,1
perezsa02,7,7,7,0,6
perezto01,4,4,4,0,2
perkicy01,1,1,1,0,1
perraro01,2,2,2,0,0
perryga01,4,4,4,0,2
perryji01,2,2,2,0,1
peskyjo01,2,2,2,0,2
peterga01,3,3,3,0,2
petrori01,1,1,1,0,1
pettian01,3,3,3,0,2
pettiga01,5,5,5,0,5
pettyje01,2,2,2,0,2
phillbr01,5,5,5,0,5
piazzmi01,22,22,22,0,20
piercbi02,4,4,4,0,2
piersji01,2,2,2,0,2
pierzaj01,1,1,1,0,1
pinielo01,1,1,1,0,0
pinsova01,1,1,1,0,1
pippwa01,1,1,1,0,1
planked01,4,4,4,0,4
podrejo01,2,2,2,0,1
polanpl01,6,6,6,0,5
polleho01,5,5,5,0,4
polloaj01,1,1,1,0,1
porceri01,2,2,2,0,0
portebo01,2,2,2,0,1
porteda02,3,3,3,0,1
portuma01,1,1,1,0,1
posadjo01,10,10,10,0,10
poseybu01,11,11,11,0,7
powelbo01,5,5,5,0,4
powervi01,7,7,7,0,7
priceda01,2,2,2,1,0
puckeki01,22,22,22,0,18
pujolal01,23,23,23,0,11
purkebo01,1,1,1,0,1
putzjj01,1,1,1,0,0
quentca01,1,1,1,0,1
quiseda01,10,10,10,0,0
radatdi01,2,2,2,0,0
radboch01,1,1,1,0,0
raderdo02,5,5,5,0,5
raineti01,4,4,4,0,3
ramiral03,2,2,2,0,2
ramirar01,2,2,2,0,1
ramirha01,4,4,4,0,3
ramirjo01,1,1,1,0,1
ramirma02,19,19,19,1,17
ramoswi01,1,1,1,0,1
randowi01,4,4,4,0,4
raschvi01,6,6,6,0,6
rayjo01,2,2,2,0,2
reardje01,3,3,3,1,0
reddijo01,1,1,1,0,1
reesepe01,5,5,5,0,4
reesepo01,2,2,2,0,2
reganph01,2,2,2,0,0
reisepe01,3,3,3,0,3
reitzke01,1,1,1,0,1
rendoan01,3,3,3,0,2
renteed01,10,10,10,0,9
retteme01,1,1,1,0,1
reulbed01,2,2,2,0,2
reuscri01,4,4,4,0,3
reyesjo01,2,2,2,0,2
reynoal01,3,3,3,0,3
reynoha01,4,4,4,0,3
rhodedu01,1,1,1,0,1
rhoderi01,3,3,3,0,3
riceji01,10,10,10,0,8
ricesa01,1,1,1,0,1
richabo01,13,13,13,0,11
richapa01,3,3,3,0,3
riddlel01,3,3,3,0,3
righeda01,5,5,5,1,0
rijojo01,2,2,2,0,1
ripkeca01,29,29,29,0,18
riverma01,16,16,16,2,2
rivermi01,1,1,1,0,1
rixeyep01,4,4,4,0,4
rizzoan01,4,4,4,0,2
rizzuph01,10,10,10,0,7
roberbr01,1,1,1,0,1
roberda01,1,1,1,0,1
roberro01,8,8,8,0,4
robinaa01,3,3,3,0,3
robinbr01,32,32,32,0,26
robindo01,4,4,4,0,3
robinfr02,15,15,15,0,6
robinja02,10,10,10,0,8
rodnefe01,1,1,1,0,0
rodrial01,31,31,31,0,23
rodriau01,1,1,1,0,1
rodrifr03,4,4,4,0,0
rodriiv01,29,29,29,1,27
roepr01,2,2,2,0,1
rogerke01,5,5,5,0,5
rogerst01,1,1,1,0,1
rojasco01,1,1,1,0,1
rojasmi01,1,1,1,0,0
rolensc01,13,13,13,0,12
rolfere01,7,7,7,0,7
rolliji01,7,7,7,0,5
rommeed01,3,3,3,0,3
rootch01,3,3,3,0,3
rosebjo01,2,2,2,0,2
rosenal01,5,5,5,0,2
rosengo01,1,1,1,0,1
rosepe01,16,16,16,0,9
rossco01,1,1,1,0,0
roushed01,14,14,14,0,14
rowanaa01,2,2,2,0,2
rowesc01,3,3,3,0,3
ruckena01,7,7,7,0,7
rudijo01,6,6,6,0,6
ruelmu01,4,4,4,0,4
ruethdu01,1,1,1,0,1
ruffire01,8,8,8,0,8
rusieam01,1,1,1,0,0
russebi01,1,1,1,0,1
russeje01,2,2,2,0,0
ruthba01,33,33,33,0,32
ryanno01,2,2,2,0,1
sabatcc01,4,4,4,0,1
saberbr01,9,9,9,0,4
saboch01,1,1,1,0,0
saiervi01,1,1,1,0,1
sainjo01,5,5,5,0,4
salech01,1,1,1,0,1
salmoti01,5,5,5,0,3
samueju01,2,2,2,0,2
sanchga02,2,2,2,0,2
sandbry01,25,25,25,0,22
sandeke01,1,1,1,0,0
sandera01,2,2,2,0,2
sandere02,1,1,1,0,1
sandopa01,2,2,2,0,1
sanfoja02,1,1,1,0,0
sanguma01,1,1,1,0,1
santajo01,7,7,7,0,2
santibe01,12,12,12,0,10
santoro01,11,11,11,0,10
sasakka01,1,1,1,0,0
sauerha01,3,3,3,0,1
saxst01,3,3,3,0,2
schalra01,5,5,5,0,5
schanwa01,3,3,3,0,3
scheiri01,1,1,1,0,1
scherma01,6,6,6,0,2
schilcu01,11,11,11,2,3
schmija01,2,2,2,0,1
schmijo01,1,1,1,0,1
schmimi01,33,33,33,0,26
schmiwa01,2,2,2,0,2
schoere01,2,2,2,0,2
schoupe01,1,1,1,0,1
schulfr01,4,4,4,0,3
schumha02,1,1,1,0,1
schwado01,1,1,1,0,0
sciosmi01,1,1,1,0,1
scorehe01,1,1,1,0,0
scottev01,2,2,2,0,2
scottge02,8,8,8,0,8
scottji01,1,1,1,0,1
scottmi03,5,5,5,0,2
scutama01,1,1,1,0,0
seageco01,5,5,5,0,5
seageky01,1,1,1,0,1
seaveto01,10,10,10,0,4
seweljo01,8,8,8,0,8
sewelri01,3,3,3,0,3
shantbo01,11,11,11,0,9
shawje01,2,2,2,0,0
sheffga01,9,9,9,0,8
sherdbi01,1,1,1,0,1
sherrla01,2,2,2,0,1
shockur01,4,4,4,0,4
siebeno01,2,2,2,0,2
sierrru01,3,3,3,0,2
sievero01,1,1,1,0,0
simmoal01,23,23,23,0,22
simmoan01,3,3,3,0,3
simmote01,4,4,4,0,4
singlke01,2,2,2,0,1
sislege01,16,16,16,0,15
sizemgr01,3,3,3,0,3
sizemte01,1,1,1,0,0
skowrbi01,1,1,1,0,1
slaugen01,12,12,12,0,11
smallro02,1,1,1,0,1
smithal03,1,1,1,0,1
smithea02,3,3,3,0,3
smithle02,7,7,7,2,0
smithlo01,1,1,1,0,1
smithoz01,23,23,23,0,19
smithre06,2,2,2,0,2
smithza01,1,1,1,0,1
smoltjo01,10,10,10,0,2
snidedu01,6,6,6,0,4
snowjt01,6,6,6,0,6
snydefr01,3,3,3,0,3
soriaal01,8,8,8,0,7
soriara01,2,2,2,0,0
sosasa01,16,16,16,0,13
sotoge01,1,1,1,0,0
spahnwa01,16,16,16,0,10
speaktr01,27,27,27,0,26
speiech01,1,1,1,0,1
spencji01,2,2,2,0,2
spencst01,3,3,3,0,3
springe01,2,2,2,0,1
squirmi01,1,1,1,0,1
stanaos01,2,2,2,0,2
stanked01,2,2,2,0,2
stanlmi01,4,4,4,0,4
stanlmi02,2,2,2,0,2
stantmi03,6,6,6,0,3
stargwi01,12,12,12,1,5
staubru01,1,1,1,0,1
steinte01,1,1,1,0,0
stephve01,7,7,7,0,7
stewada01,6,6,6,0,2
stiebda01,2,2,2,0,1
stirnsn01,5,5,5,0,5
stockmi01,2,2,2,0,2
stonege01,2,2,2,0,2
stonest01,3,3,3,0,1
stottme01,1,1,1,0,1
stottto01,2,2,2,0,0
strasst01,1,1,1,0,1
strawda01,5,5,5,0,4
streega01,1,1,1,0,1
streehu01,1,1,1,0,0
stromma01,1,1,1,0,1
stuardi01,1,1,1,0,1
suhrgu01,1,1,1,0,1
sullibi03,2,2,2,0,2
sundbji01,8,8,8,0,8
suppaje01,1,1,1,0,0
sutclri01,8,8,8,0,2
suttebr01,10,10,10,0,1
suttodo01,3,3,3,0,1
suzukic01,19,19,19,0,16
sweened01,1,1,1,0,1
sweenmi01,1,1,1,0,0
taborji01,1,1,1,0,1
tananfr01,2,2,2,0,2
tayloch03,1,1,1,1,1
teahema01,1,1,1,0,0
tebbebi01,3,3,3,0,3
teixema01,9,9,9,0,9
tejadmi01,5,5,5,0,3
templga01,5,5,5,0,5
tenacge01,2,2,2,0,1
tennefr02,1,1,1,0,1
terrybi01,12,12,12,0,11
terryra01,3,3,3,0,2
tesreje01,1,1,1,0,1
tettlmi01,6,6,6,0,6
thigpbo01,2,2,2,0,0
thomafr03,1,1,1,0,1
thomafr04,10,10,10,0,7
thomago01,1,1,1,0,1
thomair01,3,3,3,0,3
thomato02,1,1,1,0,1
thomeji01,6,6,6,0,4
thompda01,1,1,1,0,0
thompro01,3,3,3,0,3
thondi01,2,2,2,0,2
thornan01,3,3,3,0,1
thurmma01,1,1,1,0,1
thurssl01,1,1,1,0,1
tiantlu01,1,1,1,0,1
timlimi01,1,1,1,0,0
tolanbo01,2,2,2,0,1
torrejo01,9,9,9,0,5
trammal01,11,11,11,0,10
travice01,3,3,3,0,3
traynpi01,26,26,26,0,26
treshto01,3,3,3,0,2
trillma01,9,9,9,0,8
troutdi01,3,3,3,0,3
troutmi01,13,13,13,0,7
trumbma01,1,1,1,0,1
tudorjo01,1,1,1,0,1
tulowtr01,4,4,4,0,4
turlebo01,5,5,5,0,1
turneji01,2,2,2,0,2
turneju01,1,1,1,1,1
ueharko01,1,1,1,0,0
ugglada01,1,1,1,0,1
uhlege01,5,5,5,0,5
uptonju01,3,3,3,0,3
urbinug01,1,1,1,0,0
utleych01,6,6,6,0,6
valenbo02,1,1,1,0,0
valenel01,1,1,1,0,1
valenfe01,9,9,9,0,5
valenjo02,1,1,1,0,1
valvejo01,4,4,4,0,1
vanceda01,11,11,11,0,9
vandejo01,6,6,6,0,5
vanslan01,10,10,10,0,9
varitja01,3,3,3,0,3
vaughar01,14,14,14,0,13
vaughgr01,2,2,2,0,2
vaughhi01,5,5,5,0,4
vaughmo01,3,3,3,0,2
venturo01,6,6,6,0,6
verbaem01,2,2,2,0,2
verlaju01,8,8,8,1,0
vernomi01,2,2,2,0,2
versazo01,4,4,4,0,3
victosh01,6,6,6,0,4
vidrojo01,1,1,1,0,1
vinafe01,2,2,2,0,2
violafr01,6,6,6,0,3
vioxji01,1,1,1,0,1
virdobi01,2,2,2,0,1
vizquom01,12,12,12,0,11
voisebi01,2,2,2,0,1
vosmijo01,2,2,2,0,2
vottojo01,4,4,4,0,2
vuckope01,1,1,1,0,0
wachami01,1,1,1,0,0
wadderu01,2,2,2,0,1
wagnebi02,1,1,1,0,0
wagnehe01,1,1,1,0,1
wagneho01,12,12,12,0,12
wagnele01,2,2,2,0,2
wainwad01,3,3,3,0,3
wakefdi01,5,5,5,0,5
wakefti01,1,1,1,0,0
walberu01,1,1,1,0,1
walkedi02,3,3,3,0,3
walkela01,14,14,14,0,13
walkene01,1,1,1,0,1
wallabo01,2,2,2,0,2
wallati01,7,7,7,0,7
walshed01,8,8,8,0,8
waltebu01,11,11,11,0,8
waltoje01,1,1,1,0,0
wanerll01,4,4,4,0,4
wanerpa01,14,14,14,0,13
warnelo01,9,9,9,0,9
weavebu01,2,2,2,0,2
webbbr01,1,1,1,0,0
wegmabi01,1,1,1,0,0
weisal01,1,1,1,0,1
weisswa01,1,1,1,0,0
welchbo01,3,3,3,0,1
wellsda01,3,3,3,0,2
wellsve01,7,7,7,0,6
werbebi01,2,2,2,0,2
wertzvi01,3,3,3,0,3
westsa01,2,2,2,0,2
wettejo01,3,3,3,0,0
wheatza01,11,11,11,0,11
whitalo01,10,10,10,0,9
whitebi03,9,9,9,0,9
whitede03,7,7,7,0,7
whiteea01,2,2,2,0,2
whiteer01,2,2,2,0,2
whitefr01,11,11,11,0,10
whitffr01,1,1,1,0,1
whitnpi01,2,2,2,0,2
whitter01,1,1,1,0,1
wietema01,2,2,2,0,2
willibe02,8,8,8,0,7
willibi01,7,7,7,0,4
willicy01,3,3,3,0,3
willido03,1,1,1,0,0
williea02,1,1,1,0,0
willijo03,1,1,1,0,1
willima04,12,12,12,0,12
willisc01,1,1,1,0,0
willite01,39,39,39,0,28
willivi01,1,1,1,0,1
willsma01,9,9,9,0,6
wilsoch01,1,1,1,0,1
wilsoea01,2,2,2,0,2
wilsoha01,8,8,8,0,8
wilsoja02,1,1,1,0,1
wilsoji01,2,2,2,0,2
wilsowi02,3,3,3,0,3
winebo01,1,1,1,0,1
winfida01,20,20,20,0,18
wingoiv01,2,2,2,0,2
wolffro01,1,1,1,0,1
wolfra02,1,1,1,0,1
woodjo02,3,3,3,0,3
woodke02,1,1,1,0,0
woodwi01,3,3,3,0,1
worreto01,3,3,3,0,0
wrighda03,6,6,6,0,6
wrighgl01,3,3,3,0,3
wyattwh01,5,5,5,0,5
wynnea01,4,4,4,0,1
wynnji01,2,2,2,0,2
wyseha01,1,1,1,0,1
yastrca01,16,16,16,0,10
yeagest01,1,1,1,1,0
yelicch01,3,3,3,0,3
yorkru01,5,5,5,0,5
youklke01,2,2,2,0,1
youngch03,1,1,1,0,0
youngcy01,3,3,3,0,2
youngde03,1,1,1,0,0
youngdm01,1,1,1,0,0
younger01,2,2,2,0,2
youngmi02,3,3,3,0,2
youngro01,5,5,5,0,5
yountro01,12,12,12,0,8
zachrpa01,1,1,1,1,0
zahnge01,1,1,1,0,1
zambrca01,3,3,3,0,3
zimmehe01,5,5,5,0,5
zimmery01,5,5,5,0,3
ziskri01,2,2,2,0,2
zitoba01,4,4,4,0,1
zobribe01,1,1,1,0,0
